NumeroOrden,NumeroLineaOrden,FechaPedido,NombreCliente,CorreoElectronico,Articulo,Cantidad,PrecioUnitario,MontoImpuesto
SO58780,2,2021-10-29,Latasha Vazquez,latasha14@adventure-works.com,Mountain Tire Tube,1,4,0
SO58780,3,2021-10-29,Latasha Vazquez,latasha14@adventure-works.com,"Sport-100 Helmet, Black",1,34,2
SO58780,4,2021-10-29,Latasha Vazquez,latasha14@adventure-works.com,"Half-Finger Gloves, S",1,24,1
SO58779,2,2021-10-29,Mandy She,mandy24@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO58779,3,2021-10-29,Mandy She,mandy24@adventure-works.com,Bike Wash - Dissolver,1,7,0
SO58779,1,2021-10-29,Mandy She,mandy24@adventure-works.com,ML Mountain Tire,1,29,2
SO58829,1,2021-10-29,Alyssa Kelly,alyssa45@adventure-works.com,"Road-750 Black, 44",1,539,43
SO58829,2,2021-10-29,Alyssa Kelly,alyssa45@adventure-works.com,Road Bottle Cage,1,8,0
SO58823,4,2021-10-29,Rachael Mehta,rachael13@adventure-works.com,AWC Logo Cap,1,8,0
SO58823,1,2021-10-29,Rachael Mehta,rachael13@adventure-works.com,"Road-750 Black, 48",1,539,43
SO58823,2,2021-10-29,Rachael Mehta,rachael13@adventure-works.com,Road Bottle Cage,1,8,0
SO58823,3,2021-10-29,Rachael Mehta,rachael13@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO58826,1,2021-10-29,Robert Lopez,robert76@adventure-works.com,"Road-750 Black, 58",1,539,43
SO58826,2,2021-10-29,Robert Lopez,robert76@adventure-works.com,LL Road Tire,1,21,1
SO58826,3,2021-10-29,Robert Lopez,robert76@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO58821,1,2021-10-29,Jackson Henderson,jackson7@adventure-works.com,"Touring-1000 Blue, 60",1,2384,190
SO58821,2,2021-10-29,Jackson Henderson,jackson7@adventure-works.com,"Sport-100 Helmet, Red",1,34,2
SO58827,1,2021-10-29,Hailey Flores,hailey32@adventure-works.com,"Road-750 Black, 52",1,539,43
SO58827,2,2021-10-29,Hailey Flores,hailey32@adventure-works.com,LL Road Tire,1,21,1
SO58827,3,2021-10-29,Hailey Flores,hailey32@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO58820,1,2021-10-29,Krystal Yang,krystal5@adventure-works.com,"Touring-1000 Blue, 54",1,2384,190
SO58820,2,2021-10-29,Krystal Yang,krystal5@adventure-works.com,"Sport-100 Helmet, Blue",1,34,2
SO58817,1,2021-10-29,Carolyn Rodriguez,carolyn19@adventure-works.com,"Road-750 Black, 52",1,539,43
SO58817,2,2021-10-29,Carolyn Rodriguez,carolyn19@adventure-works.com,Road Bottle Cage,1,8,0
SO58794,1,2021-10-29,Alexandra Morris,alexandra3@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO58794,2,2021-10-29,Alexandra Morris,alexandra3@adventure-works.com,Mountain Bottle Cage,1,9,0
SO58794,3,2021-10-29,Alexandra Morris,alexandra3@adventure-works.com,"Long-Sleeve Logo Jersey, L",1,49,3
SO58794,4,2021-10-29,Alexandra Morris,alexandra3@adventure-works.com,AWC Logo Cap,1,8,0
SO58795,1,2021-10-29,Angelica Jenkins,angelica6@adventure-works.com,Mountain Bottle Cage,1,9,0
SO58795,2,2021-10-29,Angelica Jenkins,angelica6@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO58795,3,2021-10-29,Angelica Jenkins,angelica6@adventure-works.com,"Short-Sleeve Classic Jersey, M",1,53,4
SO58804,1,2021-10-29,Dustin Raji,dustin21@adventure-works.com,ML Road Tire,1,24,1
SO58804,2,2021-10-29,Dustin Raji,dustin21@adventure-works.com,Road Tire Tube,1,3,0
SO58797,1,2021-10-29,Luis Phillips,luis38@adventure-works.com,Mountain Tire Tube,1,4,0
SO58797,2,2021-10-29,Luis Phillips,luis38@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO58815,1,2021-10-29,Patricia Saunders,patricia14@adventure-works.com,"Road-350-W Yellow, 40",1,1700,136
SO58815,2,2021-10-29,Patricia Saunders,patricia14@adventure-works.com,ML Road Tire,1,24,1
SO58815,3,2021-10-29,Patricia Saunders,patricia14@adventure-works.com,Road Tire Tube,1,3,0
SO58799,1,2021-10-29,Candice Chow,candice10@adventure-works.com,Fender Set - Mountain,1,21,1
SO58816,3,2021-10-29,Carla Rana,carla13@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO58816,1,2021-10-29,Carla Rana,carla13@adventure-works.com,"Road-350-W Yellow, 42",1,1700,136
SO58816,2,2021-10-29,Carla Rana,carla13@adventure-works.com,ML Road Tire,1,24,1
SO58819,1,2021-10-29,Meagan Prasad,meagan9@adventure-works.com,"Road-250 Black, 58",1,2443,195
SO58819,2,2021-10-29,Meagan Prasad,meagan9@adventure-works.com,HL Road Tire,1,32,2
SO58830,2,2021-10-29,Angela Flores,angela15@adventure-works.com,"Short-Sleeve Classic Jersey, M",1,53,4
SO58830,1,2021-10-29,Angela Flores,angela15@adventure-works.com,"Road-550-W Yellow, 42",1,1120,89
SO58800,1,2021-10-29,Hannah Thomas,hannah10@adventure-works.com,Fender Set - Mountain,1,21,1
SO58800,2,2021-10-29,Hannah Thomas,hannah10@adventure-works.com,"Sport-100 Helmet, Blue",1,34,2
SO58801,4,2021-10-29,Benjamin Russell,benjamin21@adventure-works.com,AWC Logo Cap,1,8,0
SO58801,1,2021-10-29,Benjamin Russell,benjamin21@adventure-works.com,Fender Set - Mountain,1,21,1
SO58801,2,2021-10-29,Benjamin Russell,benjamin21@adventure-works.com,Mountain Bottle Cage,1,9,0
SO58801,3,2021-10-29,Benjamin Russell,benjamin21@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO58802,1,2021-10-29,Kaylee Rogers,kaylee16@adventure-works.com,Fender Set - Mountain,1,21,1
SO58802,2,2021-10-29,Kaylee Rogers,kaylee16@adventure-works.com,"Sport-100 Helmet, Red",1,34,2
SO58802,3,2021-10-29,Kaylee Rogers,kaylee16@adventure-works.com,"Half-Finger Gloves, M",1,24,1
SO58837,1,2021-10-29,Emma Bradley,emma31@adventure-works.com,AWC Logo Cap,1,8,0
SO58837,2,2021-10-29,Emma Bradley,emma31@adventure-works.com,"Touring-2000 Blue, 54",1,1214,97
SO58798,1,2021-10-29,Madison Hall,madison24@adventure-works.com,Mountain Tire Tube,1,4,0
SO58798,2,2021-10-29,Madison Hall,madison24@adventure-works.com,"Long-Sleeve Logo Jersey, S",1,49,3
SO58836,2,2021-10-29,Nichole Andersen,nichole13@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO58836,3,2021-10-29,Nichole Andersen,nichole13@adventure-works.com,Road Bottle Cage,1,8,0
SO58836,4,2021-10-29,Nichole Andersen,nichole13@adventure-works.com,"Half-Finger Gloves, L",1,24,1
SO58836,1,2021-10-29,Nichole Andersen,nichole13@adventure-works.com,"Touring-1000 Yellow, 50",1,2384,190
SO58781,1,2021-10-29,Alexis Hayes,alexis46@adventure-works.com,Touring Tire,1,28,2
SO58781,2,2021-10-29,Alexis Hayes,alexis46@adventure-works.com,Touring Tire Tube,1,4,0
SO58781,3,2021-10-29,Alexis Hayes,alexis46@adventure-works.com,"Long-Sleeve Logo Jersey, XL",1,49,3
SO58788,1,2021-10-29,Thomas Walker,thomas82@adventure-works.com,Touring Tire,1,28,2
SO58782,1,2021-10-29,Xavier Henderson,xavier46@adventure-works.com,Touring Tire,1,28,2
SO58811,1,2021-10-29,John Williams,john39@adventure-works.com,"Mountain-200 Black, 46",1,2294,183
SO58811,2,2021-10-29,John Williams,john39@adventure-works.com,"Sport-100 Helmet, Red",1,34,2
SO58813,1,2021-10-29,Jackson Jai,jackson5@adventure-works.com,"Mountain-200 Silver, 46",1,2319,185
SO58813,2,2021-10-29,Jackson Jai,jackson5@adventure-works.com,HL Mountain Tire,1,35,2
SO58813,3,2021-10-29,Jackson Jai,jackson5@adventure-works.com,Fender Set - Mountain,1,21,1
SO58787,1,2021-10-29,Bryant Mehta,bryant13@adventure-works.com,"Mountain-400-W Silver, 38",1,769,61
SO58787,2,2021-10-29,Bryant Mehta,bryant13@adventure-works.com,Mountain Bottle Cage,1,9,0
SO58787,3,2021-10-29,Bryant Mehta,bryant13@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO58787,4,2021-10-29,Bryant Mehta,bryant13@adventure-works.com,"Sport-100 Helmet, Blue",1,34,2
SO58787,5,2021-10-29,Bryant Mehta,bryant13@adventure-works.com,"Long-Sleeve Logo Jersey, XL",1,49,3
SO58787,6,2021-10-29,Bryant Mehta,bryant13@adventure-works.com,"Half-Finger Gloves, S",1,24,1
SO58812,1,2021-10-29,Elizabeth Weisman,elizabeth6@adventure-works.com,"Mountain-200 Silver, 46",1,2319,185
SO58812,2,2021-10-29,Elizabeth Weisman,elizabeth6@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO58812,3,2021-10-29,Elizabeth Weisman,elizabeth6@adventure-works.com,Bike Wash - Dissolver,1,7,0
SO58777,1,2021-10-29,Joseph White,joseph19@adventure-works.com,Bike Wash - Dissolver,1,7,0
SO58833,1,2021-10-29,Latoya Goel,latoya18@adventure-works.com,"Road-750 Black, 58",1,539,43
SO58833,2,2021-10-29,Latoya Goel,latoya18@adventure-works.com,LL Road Tire,1,21,1
SO58833,3,2021-10-29,Latoya Goel,latoya18@adventure-works.com,Road Tire Tube,1,3,0
SO58833,4,2021-10-29,Latoya Goel,latoya18@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO58807,1,2021-10-29,Andrew Martinez,andrew24@adventure-works.com,HL Mountain Tire,1,35,2
SO58807,2,2021-10-29,Andrew Martinez,andrew24@adventure-works.com,AWC Logo Cap,1,8,0
SO58807,3,2021-10-29,Andrew Martinez,andrew24@adventure-works.com,Fender Set - Mountain,1,21,1
SO58806,1,2021-10-29,April Shan,april8@adventure-works.com,Touring Tire Tube,1,4,0
SO58831,2,2021-10-29,Nancy Schmidt,nancy13@adventure-works.com,LL Road Tire,1,21,1
SO58831,3,2021-10-29,Nancy Schmidt,nancy13@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO58831,1,2021-10-29,Nancy Schmidt,nancy13@adventure-works.com,"Road-750 Black, 48",1,539,43
SO58783,1,2021-10-29,Amy Sun,amy19@adventure-works.com,"Road-350-W Yellow, 40",1,1700,136
SO58808,1,2021-10-29,Terrance Raman,terrance9@adventure-works.com,HL Mountain Tire,1,35,2
SO58824,1,2021-10-29,Bailey James,bailey6@adventure-works.com,"Road-750 Black, 58",1,539,43
SO58822,1,2021-10-29,Sara Wright,sara47@adventure-works.com,"Road-750 Black, 48",1,539,43
SO58822,2,2021-10-29,Sara Wright,sara47@adventure-works.com,Road Bottle Cage,1,8,0
SO58822,3,2021-10-29,Sara Wright,sara47@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO58792,1,2021-10-29,Hailey Carter,hailey51@adventure-works.com,Mountain Tire Tube,1,4,0
SO58792,2,2021-10-29,Hailey Carter,hailey51@adventure-works.com,ML Mountain Tire,1,29,2
SO58792,3,2021-10-29,Hailey Carter,hailey51@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO58792,4,2021-10-29,Hailey Carter,hailey51@adventure-works.com,Bike Wash - Dissolver,1,7,0
SO58805,1,2021-10-29,Marie Patel,marie7@adventure-works.com,Road Tire Tube,1,3,0
SO58805,2,2021-10-29,Marie Patel,marie7@adventure-works.com,LL Road Tire,1,21,1
SO58805,3,2021-10-29,Marie Patel,marie7@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO58834,1,2021-10-29,Kelvin He,kelvin37@adventure-works.com,"Road-750 Black, 52",1,539,43
SO58834,2,2021-10-29,Kelvin He,kelvin37@adventure-works.com,Road Bottle Cage,1,8,0
SO58834,3,2021-10-29,Kelvin He,kelvin37@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO58793,1,2021-10-29,George Rana,george17@adventure-works.com,ML Mountain Tire,1,29,2
SO58793,2,2021-10-29,George Rana,george17@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO58786,2,2021-10-29,Bob Gonzalez,bob10@adventure-works.com,Road Tire Tube,1,3,0
SO58786,3,2021-10-29,Bob Gonzalez,bob10@adventure-works.com,HL Road Tire,1,32,2
SO58786,1,2021-10-29,Bob Gonzalez,bob10@adventure-works.com,"Road-250 Black, 52",1,2443,195
SO58828,1,2021-10-29,Karen Zhao,karen20@adventure-works.com,"Road-750 Black, 48",1,539,43
SO58828,2,2021-10-29,Karen Zhao,karen20@adventure-works.com,Road Bottle Cage,1,8,0
SO58828,3,2021-10-29,Karen Zhao,karen20@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO58825,1,2021-10-29,Paige Sanders,paige26@adventure-works.com,"Road-750 Black, 52",1,539,43
SO58835,2,2021-10-29,Christy Chande,christy32@adventure-works.com,Road Bottle Cage,1,8,0
SO58835,3,2021-10-29,Christy Chande,christy32@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO58835,1,2021-10-29,Christy Chande,christy32@adventure-works.com,"Road-750 Black, 44",1,539,43
SO58803,1,2021-10-29,Marshall Gao,marshall14@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO58803,2,2021-10-29,Marshall Gao,marshall14@adventure-works.com,"Short-Sleeve Classic Jersey, XL",1,53,4
SO58789,1,2021-10-29,Samuel Carter,samuel40@adventure-works.com,Mountain Tire Tube,1,4,0
SO58789,2,2021-10-29,Samuel Carter,samuel40@adventure-works.com,LL Mountain Tire,1,24,1
SO58832,1,2021-10-29,Levi Perez,levi19@adventure-works.com,"Road-750 Black, 58",1,539,43
SO58832,2,2021-10-29,Levi Perez,levi19@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO58832,3,2021-10-29,Levi Perez,levi19@adventure-works.com,Road Bottle Cage,1,8,0
SO58814,3,2021-10-29,Adriana Sanchez,adriana21@adventure-works.com,"Sport-100 Helmet, Black",1,34,2
SO58814,1,2021-10-29,Adriana Sanchez,adriana21@adventure-works.com,"Touring-3000 Yellow, 54",1,742,59
SO58814,2,2021-10-29,Adriana Sanchez,adriana21@adventure-works.com,AWC Logo Cap,1,8,0
SO58784,6,2021-10-29,Dalton Bell,dalton85@adventure-works.com,AWC Logo Cap,1,8,0
SO58784,1,2021-10-29,Dalton Bell,dalton85@adventure-works.com,"Road-250 Black, 44",1,2443,195
SO58784,2,2021-10-29,Dalton Bell,dalton85@adventure-works.com,HL Road Tire,1,32,2
SO58784,3,2021-10-29,Dalton Bell,dalton85@adventure-works.com,Road Tire Tube,1,3,0
SO58784,4,2021-10-29,Dalton Bell,dalton85@adventure-works.com,Hydration Pack - 70 oz.,1,54,4
SO58784,5,2021-10-29,Dalton Bell,dalton85@adventure-works.com,"Sport-100 Helmet, Blue",1,34,2
SO58790,1,2021-10-29,Miguel Patterson,miguel57@adventure-works.com,LL Road Tire,1,21,1
SO58791,1,2021-10-29,Janelle Raman,janelle9@adventure-works.com,LL Road Tire,1,21,1
SO58791,2,2021-10-29,Janelle Raman,janelle9@adventure-works.com,Road Tire Tube,1,3,0
SO58791,3,2021-10-29,Janelle Raman,janelle9@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO58838,1,2021-10-29,Harold Raman,harold9@adventure-works.com,"Touring-3000 Blue, 44",1,742,59
SO58838,2,2021-10-29,Harold Raman,harold9@adventure-works.com,Touring Tire,1,28,2
SO58838,3,2021-10-29,Harold Raman,harold9@adventure-works.com,Touring Tire Tube,1,4,0
SO58838,4,2021-10-29,Harold Raman,harold9@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO58894,1,2021-10-30,Morgan Murphy,morgan53@adventure-works.com,"Touring-2000 Blue, 50",1,1214,97
SO58894,2,2021-10-30,Morgan Murphy,morgan53@adventure-works.com,Touring Tire,1,28,2
SO58894,3,2021-10-30,Morgan Murphy,morgan53@adventure-works.com,Touring Tire Tube,1,4,0
SO58894,4,2021-10-30,Morgan Murphy,morgan53@adventure-works.com,Bike Wash - Dissolver,1,7,0
SO58874,1,2021-10-30,Sergio Arun,sergio7@adventure-works.com,Touring Tire Tube,1,4,0
SO58874,2,2021-10-30,Sergio Arun,sergio7@adventure-works.com,"Sport-100 Helmet, Red",1,34,2
SO58873,1,2021-10-30,Franklin Lin,franklin7@adventure-works.com,Mountain Tire Tube,1,4,0
SO58873,2,2021-10-30,Franklin Lin,franklin7@adventure-works.com,ML Mountain Tire,1,29,2
SO58873,3,2021-10-30,Franklin Lin,franklin7@adventure-works.com,"Sport-100 Helmet, Black",1,34,2
SO58858,1,2021-10-30,Dalton Long,dalton55@adventure-works.com,Road Tire Tube,1,3,0
SO58858,2,2021-10-30,Dalton Long,dalton55@adventure-works.com,HL Road Tire,1,32,2
SO58858,3,2021-10-30,Dalton Long,dalton55@adventure-works.com,"Sport-100 Helmet, Blue",1,34,2
SO58858,4,2021-10-30,Dalton Long,dalton55@adventure-works.com,"Long-Sleeve Logo Jersey, L",1,49,3
SO58858,5,2021-10-30,Dalton Long,dalton55@adventure-works.com,"Racing Socks, M",1,8,0
SO58866,1,2021-10-30,Brianna Howard,brianna38@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO58855,1,2021-10-30,Richard Jones,richard43@adventure-works.com,HL Road Tire,1,32,2
SO58855,2,2021-10-30,Richard Jones,richard43@adventure-works.com,Road Tire Tube,1,3,0
SO58855,3,2021-10-30,Richard Jones,richard43@adventure-works.com,"Sport-100 Helmet, Blue",1,34,2
SO58895,1,2021-10-30,Theresa Alonso,theresa5@adventure-works.com,"Touring-1000 Blue, 46",1,2384,190
SO58895,2,2021-10-30,Theresa Alonso,theresa5@adventure-works.com,"Sport-100 Helmet, Red",1,34,2
SO58896,1,2021-10-30,Riley Perry,riley5@adventure-works.com,"Touring-1000 Blue, 50",1,2384,190
SO58896,2,2021-10-30,Riley Perry,riley5@adventure-works.com,"Sport-100 Helmet, Black",1,34,2
SO58860,1,2021-10-30,George Sai,george11@adventure-works.com,"Classic Vest, S",1,63,5
SO58860,2,2021-10-30,George Sai,george11@adventure-works.com,ML Mountain Tire,1,29,2
SO58843,1,2021-10-30,Warren Luo,warren14@adventure-works.com,Touring Tire Tube,1,4,0
SO58900,1,2021-10-30,Ruth Perez,ruth25@adventure-works.com,"Touring-1000 Yellow, 46",1,2384,190
SO58900,2,2021-10-30,Ruth Perez,ruth25@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO58900,3,2021-10-30,Ruth Perez,ruth25@adventure-works.com,Road Bottle Cage,1,8,0
SO58900,4,2021-10-30,Ruth Perez,ruth25@adventure-works.com,"Classic Vest, M",1,63,5
SO58876,1,2021-10-30,Richard Moore,richard48@adventure-works.com,LL Road Tire,1,21,1
SO58876,2,2021-10-30,Richard Moore,richard48@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO58842,1,2021-10-30,Alisha Beck,alisha45@adventure-works.com,Mountain Bottle Cage,1,9,0
SO58842,2,2021-10-30,Alisha Beck,alisha45@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO58875,1,2021-10-30,April Shan,april8@adventure-works.com,Touring Tire Tube,1,4,0
SO58875,2,2021-10-30,April Shan,april8@adventure-works.com,"Sport-100 Helmet, Red",1,34,2
SO58850,1,2021-10-30,Sierra Young,sierra15@adventure-works.com,ML Road Tire,1,24,1
SO58850,2,2021-10-30,Sierra Young,sierra15@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO58848,1,2021-10-30,Ana Perry,ana7@adventure-works.com,Road Tire Tube,1,3,0
SO58848,2,2021-10-30,Ana Perry,ana7@adventure-works.com,"Sport-100 Helmet, Black",1,34,2
SO58851,1,2021-10-30,Katelyn Carter,katelyn33@adventure-works.com,Road Tire Tube,1,3,0
SO58851,2,2021-10-30,Katelyn Carter,katelyn33@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO58878,1,2021-10-30,Arturo Lal,arturo33@adventure-works.com,HL Mountain Tire,1,35,2
SO58878,2,2021-10-30,Arturo Lal,arturo33@adventure-works.com,Mountain Tire Tube,1,4,0
SO58878,3,2021-10-30,Arturo Lal,arturo33@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO58880,1,2021-10-30,Dalton Bennett,dalton46@adventure-works.com,HL Mountain Tire,1,35,2
SO58891,1,2021-10-30,Devin Sanders,devin65@adventure-works.com,"Mountain-500 Black, 44",1,539,43
SO58891,2,2021-10-30,Devin Sanders,devin65@adventure-works.com,Mountain Bottle Cage,1,9,0
SO58847,1,2021-10-30,Chase Peterson,chase5@adventure-works.com,AWC Logo Cap,1,8,0
SO58847,2,2021-10-30,Chase Peterson,chase5@adventure-works.com,"Short-Sleeve Classic Jersey, L",1,53,4
SO58840,1,2021-10-30,Haley Turner,haley44@adventure-works.com,"Long-Sleeve Logo Jersey, S",1,49,3
SO58840,2,2021-10-30,Haley Turner,haley44@adventure-works.com,AWC Logo Cap,1,8,0
SO58839,1,2021-10-30,Olivia Kelly,olivia46@adventure-works.com,"Mountain-200 Black, 38",1,2294,183
SO58871,1,2021-10-30,Gabriel Hernandez,gabriel49@adventure-works.com,Road Tire Tube,1,3,0
SO58871,2,2021-10-30,Gabriel Hernandez,gabriel49@adventure-works.com,ML Road Tire,1,24,1
SO58886,1,2021-10-30,David Kumar,david60@adventure-works.com,"Mountain-200 Silver, 38",1,2319,185
SO58886,2,2021-10-30,David Kumar,david60@adventure-works.com,Mountain Tire Tube,1,4,0
SO58886,3,2021-10-30,David Kumar,david60@adventure-works.com,HL Mountain Tire,1,35,2
SO58886,4,2021-10-30,David Kumar,david60@adventure-works.com,Patch Kit/8 Patches,1,2,0
SO58889,1,2021-10-30,Mohamed Pal,mohamed2@adventure-works.com,"Mountain-200 Black, 42",1,2294,183
SO58881,1,2021-10-30,Jose Perry,jose31@adventure-works.com,AWC Logo Cap,1,8,0
SO58868,1,2021-10-30,Brittney Lu,brittney10@adventure-works.com,Mountain Tire Tube,1,4,0
SO58868,2,2021-10-30,Brittney Lu,brittney10@adventure-works.com,LL Mountain Tire,1,24,1
SO58868,3,2021-10-30,Brittney Lu,brittney10@adventure-works.com,"Sport-100 Helmet, Blue",1,34,2
SO58868,4,2021-10-30,Brittney Lu,brittney10@adventure-works.com,AWC Logo Cap,1,8,0
SO58872,1,2021-10-30,Hunter Henderson,hunter1@adventure-works.com,ML Road Tire,1,24,1
SO58872,2,2021-10-30,Hunter Henderson,hunter1@adventure-works.com,Road Tire Tube,1,3,0
SO58872,3,2021-10-30,Hunter Henderson,hunter1@adventure-works.com,"Sport-100 Helmet, Red",1,34,2
SO58885,1,2021-10-30,Allison Cox,allison9@adventure-works.com,"Mountain-400-W Silver, 38",1,769,61
SO58885,2,2021-10-30,Allison Cox,allison9@adventure-works.com,"Sport-100 Helmet, Black",1,34,2
SO58897,1,2021-10-30,Grace Morris,grace27@adventure-works.com,"Road-550-W Yellow, 42",1,1120,89
SO58897,2,2021-10-30,Grace Morris,grace27@adventure-works.com,"Sport-100 Helmet, Blue",1,34,2
SO58845,1,2021-10-30,Peter She,peter8@adventure-works.com,"Mountain-500 Black, 40",1,539,43
SO58845,2,2021-10-30,Peter She,peter8@adventure-works.com,LL Mountain Tire,1,24,1
SO58845,3,2021-10-30,Peter She,peter8@adventure-works.com,Mountain Tire Tube,1,4,0
SO58845,4,2021-10-30,Peter She,peter8@adventure-works.com,Fender Set - Mountain,1,21,1
SO58845,5,2021-10-30,Peter She,peter8@adventure-works.com,Mountain Bottle Cage,1,9,0
SO58845,6,2021-10-30,Peter She,peter8@adventure-works.com,Water Bottle - 30 oz.,1,4,0
SO58845,7,2021-10-30,Peter She,peter8@adventure-works.com,"Sport-100 Helmet, Black",1,34,2
SO58845,8,2021-10-30,Peter She,peter8@adventure-works.com,"Long-Sleeve Logo Jersey, XL",1,49,3
SO58844,1,2021-10-30,Ronnie Huang,ronnie5@adventure-works.com,"Mountain-500 Silver, 42",1,564,45
SO58844,2,2021-10-30,Ronnie Huang,ronnie5@adventure-works.com,"Long-Sleeve Logo Jersey, XL",1,49,3
SO58863,1,2021-10-30,Natalie Clark,natalie86@adventure-works.com,"Women's Mountain Shorts, L",1,69,5
SO58863,2,2021-10-30,Natalie Clark,natalie86@adventure-works.com,"Long-Sleeve Logo Jersey, XL",1,49,3
SO58862,1,2021-10-30,Jeremy Cox,jeremy40@adventure-works.com,"Women's Mountain Shorts, L",1,69,5
SO58862,2,2021-10-30,Jeremy Cox,jeremy40@adventure-works.com,"Classic Vest, S",1,63,5
SO58890,3,2021-10-30,Stanley Madan,stanley8@adventure-works.com,Road Tire Tube,1,3,0
SO58890,4,2021-10-30,Stanley Madan,stanley8@adventure-works.com,"Sport-100 Helmet, Red",1,34,2
SO58890,1,2021-10-30,Stanley Madan,stanley8@adventure-works.com,"Road-250 Black, 58",1,2443,195
SO58890,2,2021-10-30,Stanley Madan,stanley8@adventure-works.com,HL Road Tire,1,32,2
SO58867,1,2021-10-30,Hailey Sanders,hailey20@adventure-works.com,Fender Set - Mountain,1,21,1
SO58867,2,2021-10-30,Hailey Sanders,hailey20@adventure-works.com,"Half-Finger Gloves, M",1,24,1
SO58864,1,2021-10-30,Devin Hill,devin27@adventure-works.com,"Women's Mountain Shorts, L",1,69,5
